Track.Name,Artist,Streams,Track_id,Date,Region,Artist_id
今生不回家,Endy Chow,2121,3hDyV9IdZ9FMkN5fGb21ex,1/2/2017,hk,5r0xeBSRKRJ5Dm63XzTZhE
今天之後,Hubert Wu,2619,593tNcPpKYZMHIny7BwkBW,12/22/2017,hk,0OZ5IlVdYIK1Et3nW6aTO5
藍血人,Alfred Hui,2545,0inShB8upTbOMvba7Uj1II,7/28/2017,hk,0GCtLaB5rBjoUpQdXogZzj
忘記有時,Ivana Wong,2550,5MYYcO1VqkswRwl2DQQ7xN,9/22/2017,hk,27WDr8Ky1j0LtgY82Ttk5S
不甘示弱 (feat. 側田),Shiga Lin,2452,7iJAuD6AfOvOaFvgFr4Yr1,8/25/2017,hk,5Uw3hCC51pNjdsD2MOs72K
陪著你走 (合唱版),Vincent Wong,2603,3x4cfYsYLrrTwS9JZAzUdC,6/1/2017,hk,2zvpm9x2IQdzpTIPcxsBVO
再不再見,C AllStar,2706,1kcNUj4udKEFesxdclbh8n,10/20/2017,hk,0ip5ivJzpy0v4DWVVKxc4D
月球下的人,Gin Lee,1792,3eugNE3gCkZL4DXU9nKeB2,1/1/2017,hk,NA
風再起時,Leslie Cheung,2555,1gDc7lxVWieFoXN12W6iMz,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
根 (feat. 2868),Alfred Hui,2463,5qHBW0JE5hE3Uq5Vlu4gP9,6/16/2017,hk,0GCtLaB5rBjoUpQdXogZzj
人渣,Juno Mak,2353,7po7ck4h7ibmKMG9ILlH6D,2/24/2017,hk,6YlGm6QDrC3TOknYcHjt62
Touchscreen,Pakho Chau,2405,76m2rLNMajD5U9pu3zuR2j,4/7/2017,hk,38t0Qk7AJg7YdrXmOC6TH1
根 (feat. 2868),Alfred Hui,2582,0JssHGCMyOkr60QqNsv1YI,10/27/2017,hk,0GCtLaB5rBjoUpQdXogZzj
小堡壘,Kayee Tam,2543,49yCHvzW4Jgp2vr2bwZwES,11/10/2017,hk,7xinmBXv4DpvMvitZt2maL
有人共鳴,Phil Lam,1774,62E0LkaqA8aDs1J4oVJfdm,1/1/2017,hk,2pYLo2RugZpdhYRub5nKcV
不經不覺,Justin Lo,2372,4IEdG1Z8gRwPO5rnJ1ZN7V,5/12/2017,hk,3lva01D3HtmlEKjuxAZ7bC
磚頭,Jason Chan,2385,0KiH0jmAkhHfDPQVlqu8Nv,12/2/2017,hk,1IDuSpntFl2Mutofvrrutc
撫心自問,Yanki Din,2264,4oFQGQd8YBpoF9C33jYS55,7/29/2017,hk,1S16q32RGpHpFrcxnI6LM8
Kong,Justin Lo,1949,5hQwJOWx41wiWH305GT7pf,1/2/2017,hk,3lva01D3HtmlEKjuxAZ7bC
男藍,蔡一傑,2313,7JgrXsz6iboJVRliq5KWyA,8/10/2017,hk,74gp03xy4KPGvWU66bbCAl
無神論,J.Arie,2539,4r4TfPgPBTECQxR7jQuDy0,10/13/2017,hk,1XtqhbH2mw54S87c4d4v2v
"畢業之後 - 劇集 “老表,畢業喇!” 主題曲",Mag Lam,2428,58SWZ4MWJh6By9ERLp3O24,9/29/2017,hk,2fTmvcWWFIP66KlIvWlnlL
時光機,Terence Siufay,1712,53lFtfrl5Of2Hkr5eiNscQ,1/1/2017,hk,3AemIC066y8n3TetXWkVoE
如果想我哭,Charmaine Fong,1893,3Aze1xJ6A27MdS8ptpttN9,1/2/2017,hk,1DgBVE3lCnC7Osg9zpAt6N
如果青春不會有盡頭,Feanna Wong,2310,72j15oMVDLusdKJQf8BIRO,8/18/2017,hk,1Ky2RP3PsLKQZ1rWp31DKW
不藥而癒,Tang Siu Hau,2201,3yxuDk8T9NgVgkeNlUaM9X,1/3/2017,hk,01LAw9Av7Zcg01A8McfGYB
情人自擾,Hubert Wu,2311,1RSJ0fp64OI40qic5AlXDs,3/10/2017,hk,0OZ5IlVdYIK1Et3nW6aTO5
最後也分開,Kayee Tam,2197,5VoWWfPKokTUBfPXC8SZIm,1/3/2017,hk,7xinmBXv4DpvMvitZt2maL
連續劇,Joey Yung,2353,6RVBDN9xXQ6rl4S0woH33O,3/7/2017,hk,2zzKlxMsKTPMsZacZCPRNA
有淚多好,Phil Lam,2254,4yIImgO3UONrKZVubl8yei,8/3/2017,hk,2pYLo2RugZpdhYRub5nKcV
莉亞的C3PO,Hacken Lee,2218,21R6CjsnGCdc5p4hz7vFFx,3/24/2017,hk,3PV11RNUoGfX9tMN2wVljB
人間失格,JUDE,2333,2zWghblDkZSrhBqY2SMWYc,9/14/2017,hk,0fs8Z11YQwRDEhdgRXoi4q
阿牛,Eason Chan,2265,1PwnLoYB1sJQbvmZH8dSEt,8/4/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
無賴,Ronald Cheng,1867,1zAFaIAd1kek5IEi5AwPvL,1/2/2017,hk,66FF9LF0uO3W1zxEN0m8uN
長相廝守,ToNick,2392,3VSFri2BxieCG7RtuxFMXr,3/20/2017,hk,NA
無期,AGA,2441,724MwpBKglgmnf2PIcvyAK,1/9/2018,hk,1opXC6lrFxsiDks53X5d3Q
天變地變情不變,Gin Lee,2051,4Pr4sdIX20OJiYPBEtiFpj,1/6/2017,hk,NA
急救中,Robynn & Kendy,2243,62VPzwP9111md28aEc8uWB,8/25/2017,hk,3NFZHFNSDK0Q8k3k38ysTp
有約,Twins,2207,0w7L6dzlRnmbo9hKzpEU8Y,4/7/2017,hk,7jXoGtR69J2iYCefc58MZX
火花不等人,Wilfred Lau,2311,1qdwyWT6NNpN5bV2T1XZ58,11/11/2017,hk,6Vfc2kpU520XHaSRDRdNCG
3AM,AGA,2069,11G6oP44rmzIPtK70vWCuk,4/14/2017,hk,1opXC6lrFxsiDks53X5d3Q
假如真的再有約會,蔣嘉瑩,2274,7EsdYn8AB0LB4otrHTVzOw,6/6/2017,hk,3zulmS3ovESkZVciAN6XXl
C3PO,Hacken Lee,2081,18BLNafwAjUQhmWXx3BY7E,1/20/2017,hk,3PV11RNUoGfX9tMN2wVljB
傷心到變形,Kwan Gor,2268,5WkPAmUmyCdwTI3GToifHS,7/14/2017,hk,5vJp6mhsvKyUPZI1bU0c07
愛不曾遺忘任何人,Ivana Wong,2234,7CU9JeL5oRKNaR894oR81d,7/20/2017,hk,27WDr8Ky1j0LtgY82Ttk5S
驗傷,Janice Vidal,2075,584dXuCRxf0IUXRDnn1Q8u,1/5/2017,hk,68gYAqni9tSrACmLCp4qoM
矛盾一生,JW,2459,1WZB9LOzHALTglpvsf9CXY,12/13/2017,hk,5YsDFZYpkNgiIxfDW6rXlu
Fairy tale,Yoga Lin,2206,5EXpL9orGpIsscSyBgPdSx,6/16/2017,hk,1GPoTgvXd5OqZMF1akOsV2
Earth Vely Danger,專家Dickson,2325,5oKbt39FDqktvWom0W56t8,11/22/2017,hk,2DAQHVvVFzUSfFCy58QqgN
木紋,Denise Ho,1632,1MlFD4KiaEoT1TnRzAsXGU,1/1/2017,hk,4yN0M1P08hXwuDi81G6O5U
細細個 (feat. 衛詩),Janice Vidal,2284,12b7NK2VHVRIWDzszKb3sA,8/11/2017,hk,68gYAqni9tSrACmLCp4qoM
行屍走肉,Jason Chan,2194,72vnrttPssXkiMenclEoAZ,5/26/2017,hk,1IDuSpntFl2Mutofvrrutc
缺氧,Jill Vidal,2304,1cXRIBsLi3bdf68PYku6mo,12/1/2017,hk,4RsRmCGtK9yJmtQulq4lBo
必殺技 - Live,Leo Ku,1825,7oPrKydZ1xLIFXzjHLUGE5,1/2/2017,hk,4F0XzHNcfvvA2I0rGqIwAQ
天梯,C AllStar,1629,18zIfBQi4akd3aiTMlvYEY,1/1/2017,hk,0ip5ivJzpy0v4DWVVKxc4D
一場遊戲一場夢,Dave Wong,2204,0Id7swY6cWbvYLtVVF0wvq,6/16/2017,hk,5XMnJOQbE6OuOvcV8fn3Wg
遙不可及 - 劇集 “降魔的” 片尾曲,Hubert Wu,2324,6YuDHIbN1d4FGfzkvgxqin,11/15/2017,hk,0OZ5IlVdYIK1Et3nW6aTO5
禽獸,Juno Mak,2142,4Z1Z4NT0EG7HI8jjxZL5mj,5/5/2017,hk,6YlGm6QDrC3TOknYcHjt62
兵兵 - [張智霖 + 吳業坤],Kwan Gor,1806,4if8FSvGsWhOGTLAbKxeZV,1/2/2017,hk,5vJp6mhsvKyUPZI1bU0c07
初心(泰禾人壽保險廣告歌),Leo Ku,2481,0CWjDvoR8LFeva2Fu8cyaR,12/8/2017,hk,4F0XzHNcfvvA2I0rGqIwAQ
That's Why You Go Away,Michael Learns To Rock,2209,7m9xBa0JICs8EF8iBHQCXs,6/26/2017,hk,7zMVPOJPs5jgU8NorRxqJe
有生一天,Pakho Chau,2081,1V5XyYcErP0mWVU3vwSOaf,1/3/2017,hk,38t0Qk7AJg7YdrXmOC6TH1
在天之靈,Endy Chow,2428,2ZAwqlxQ3mInqKILiaEYsD,10/20/2017,hk,5r0xeBSRKRJ5Dm63XzTZhE
好時辰,Hins Cheung,2152,73JOQXzBEW0lyxZd4MII9r,2/10/2017,hk,2MVfNjocvNrE03cQuxpsWK
Come With Me,Kary Ng,2244,35MCt0BeMs2pWtYNhMR92l,6/30/2017,hk,3B9ZmIcte26paTCaI1PFKE
和每天講再見 - Duet Version,Gin Lee,2240,3pk8yeJ953nUfuIojXf3Ew,9/22/2017,hk,NA
"遙不可及 - 劇集 ""降魔的"" 片尾曲",Hubert Wu,2204,2htHA1hPXciMHctHm5qc47,12/30/2017,hk,0OZ5IlVdYIK1Et3nW6aTO5
念念不忘,Juno Mak,1604,5vzk7zBw0rMlecTfcJooo1,1/1/2017,hk,6YlGm6QDrC3TOknYcHjt62
三生有幸,Ronald Cheng,2147,2mSE48jyAEHmUnXA7ZMvsP,2/3/2017,hk,66FF9LF0uO3W1zxEN0m8uN
"我不會撒嬌 - 劇集 ""不懂撒嬌的女人"" 主題曲",Stephanie Ho,2066,2D8mhPj7OdawGO7MswFwmx,5/4/2017,hk,0eXGbuvMWBpHQ5GE56OCq2
一隻小豬,Vincy Chan,2140,04PROtJ0CY2WBFwXYwg7kn,3/24/2017,hk,1ehwpBADazgPy9ypV77FMx
任我行,Eason Chan,1603,3tQZiwKZL6xduOGDOpkfZ4,1/1/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
"Can You See - (劇集 ""律政強人"" 插曲)",Kayee Tam,2101,6lA82P3l0mrCUtz6QglFPV,1/16/2017,hk,7xinmBXv4DpvMvitZt2maL
有心人,Leo Ku,2272,6FCprCBPE0j0IGLOtZiRbX,3/3/2017,hk,4F0XzHNcfvvA2I0rGqIwAQ
寵物,Terence Siufay,2178,2b8t4v5VrZPHnVmQGTL6O1,8/8/2017,hk,3AemIC066y8n3TetXWkVoE
"如果你知我苦衷(電影""藍江傳之反飛組風雲""歌 曲)",Vivian Chow,2224,4vyvBCapyCHZVBfuJaJyyF,4/1/2017,hk,4bzVQLX2gMBQVMINdAGElJ
忘記我自己 - 劇集 “使徒行者2” 片尾曲,HANA,2308,1FM5wVAFGwG5q4dnd5fDIt,9/21/2017,hk,3eMchOXfWkF7H7z3z8dGrf
餘震,Hins Cheung,1789,0nmJE2cYELMVmrVaRUtdtx,1/2/2017,hk,2MVfNjocvNrE03cQuxpsWK
好人 - Original Version,Justin Lo,2420,1EWOT6gWvtpXaqP890I1wq,12/8/2017,hk,NA
死亡之吻,Kelvin Kwan,2120,67f09zM6QBNsHrwdpbQMVq,3/31/2017,hk,7fYTOkMd8M1Xwcl1fB4tjs
劃火柴,Daniel Chan,2186,3E2rWH2G10UOOnkUHLgXn6,5/9/2017,hk,5QpiOYuxf2oqst8hILxnHM
卜卜卜,Lil’ Ashes,1788,1joZACg81u0Dry9u1SdAeL,1/2/2017,hk,61JmerIHrcyWpHtih0adVh
可惜我是水瓶座,Miriam Yeung,2129,47R2oj0WVDuNv4M3x3WHI6,2/3/2017,hk,1rxk3vAYWeiBD2Q6FCezcl
一去不返,Dear Jane,2153,362dLfQkC7gTa6tvyoJT4u,8/25/2017,hk,6V1SwiosQqf5XvmoTMCGa9
你在我心間 - 劇集 “那年花開月正圓” 主題曲,Jinny Ng,2400,3px39rNA1iwfgxM0EbXLGg,11/3/2017,hk,03OP7wr6EAMFBmDiaRsdbf
Monica,Leslie Cheung,2220,3N0euXIVCohWBV5zjCN8R8,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
閉目入神,Ronald Cheng,1727,6bSKNdog2KlfDPRYyHZtBO,1/30/2017,hk,66FF9LF0uO3W1zxEN0m8uN
從不信自己,Sherman Chung,2201,5XnkQqhyBFtXkDCBMRr3DH,1/24/2017,hk,6meomXUCnPUYEWxITWNVZ0
久別重逢 - 劇集 “三生三世十里桃花” 主題曲,HANA,2138,07wz3mbgOVRXxCbiHtoEO8,6/16/2017,hk,3eMchOXfWkF7H7z3z8dGrf
難得一遇,Phil Lam,2126,0gKNqldG2cL6UZGCre4rAj,1/17/2017,hk,2pYLo2RugZpdhYRub5nKcV
Children Song,Endy Chow,2173,5CamFNiR231zWyRQDDIRRr,7/7/2017,hk,5r0xeBSRKRJ5Dm63XzTZhE
逸後,Jason Chan,2131,70miBjS79N0iZrG3xOoqZo,12/3/2017,hk,1IDuSpntFl2Mutofvrrutc
他不准我哭 - Unplugged '05,Stephy Tang,2214,0sYo85IenBaAvHrIFHMbWL,11/16/2017,hk,4ujntV2BGRi7X4UbCmTFX0
一格格,Janice Vidal,2086,3P760ZZZtr4D0tAYPfY4db,6/5/2017,hk,68gYAqni9tSrACmLCp4qoM
幸福止痛,Justin Lo,1969,0szDMzWPP2IvUpgpKyFXkT,1/3/2017,hk,3lva01D3HtmlEKjuxAZ7bC
蜚蜚,Sita Chan,2059,5LauAY4lEriiCul4br4Hz6,1/16/2017,hk,42FjIZQ8ICjxyXedscgA2n
小故事,JW,2079,1OPLwsu0srirXKChlb99iC,8/10/2017,hk,5YsDFZYpkNgiIxfDW6rXlu
誰令妳心痴,Leslie Cheung,2195,6P8RdmpomaOfgRg0ROGNt8,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
第一個早晨,Phil Lam,2031,1wd1VGsTAqf911o24jnjL0,2/10/2017,hk,2pYLo2RugZpdhYRub5nKcV
和每天講再見 - Night Remix Version,Gin Lee,2286,0O1TYKesPoPCWuo2JOTYY7,12/15/2017,hk,NA
差一點我們會飛 - 電影「哪一天我們會飛」主題曲,Feanna Wong,1723,6d07WYgpKGBO5yRJNx1vXY,1/2/2017,hk,1Ky2RP3PsLKQZ1rWp31DKW
一雙手,Phil Lam,1556,2MZ5nFuCRenqGpeRifye6s,1/1/2017,hk,2pYLo2RugZpdhYRub5nKcV
面具,Alfred Hui,1721,58SUsgamkW6vFFq0YNKGrf,1/2/2017,hk,0GCtLaB5rBjoUpQdXogZzj
龍鬚糖,Hacken Lee,2299,7y8EMRH7WtojHqOStlk33e,10/20/2017,hk,3PV11RNUoGfX9tMN2wVljB
酷愛,Ivana Wong,2117,45F2kl2DJ1I3bGun7yq6M6,2/17/2017,hk,27WDr8Ky1j0LtgY82Ttk5S
自動棄權,Calvert Fu,2079,7GI0onXwh7J9c32fvO4FXR,5/12/2017,hk,3AdQ6LDXsMkJ83YXRZfhe3
Common Sense,Charmaine Fong,2010,5lHG2TEP3KplN4JDRphCZd,4/28/2017,hk,1DgBVE3lCnC7Osg9zpAt6N
青花瓷,Jay Chou,2048,479lquEL4Mzh3tQLtnHVfL,1/17/2017,hk,2elBjNSdBE2Y3f0j1mjrql
Have Yourself A Merry Little Christmas,Mary J. Blige,2320,0YwrkAtgA2cVRIABI8OZfI,12/24/2017,hk,1XkoF8ryArs86LZvFOkbyr
你最紅,Twins,1536,258rzvqYIdoukZjRmgY1Ra,1/28/2017,hk,7jXoGtR69J2iYCefc58MZX
大哥,Janice Vidal,2061,2fzOOTi4YDXENpUCr1fiaW,4/20/2017,hk,68gYAqni9tSrACmLCp4qoM
活著Viva,Nicholas Tse,2308,4qmUx3yvJOt9Jktzr6Kvh0,1/2/2018,hk,5icAICPWHiBMzTJl7nUPMP
我很好 - Cantonese Version,Sammy Sum,2211,296cTKOStZ56h68bsMEwlA,10/13/2017,hk,1uG0VVTJaytlzVxQAureES
ZUTTER (GD&T.O.P),BIGBANG,1975,6wHikLzTiNhyQmKevbd3TP,1/23/2017,hk,NA
也許我不會活多一歲,Dear Jane,2040,2BK63OEKQwR0gKx7BgVXcI,9/12/2017,hk,6V1SwiosQqf5XvmoTMCGa9
月球上的人,Eason Chan,2082,574qMhKU1uVxIMYotuUISk,8/25/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
歲月如歌,Eason Chan,2092,209lkexhDOdjGJMv9iw3rJ,9/14/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
Tuo Fei Lun,Eason Chan,2193,0pmGleExiQyd0HxV5kAOwK,11/11/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
時間的錯 (粵),Hacken Lee,2176,1eGNosthlECsZnQN2ER3fq,3/7/2017,hk,3PV11RNUoGfX9tMN2wVljB
缺,Hins Cheung,2293,27RQbXMyZMqOjFvSg5slg4,1/4/2018,hk,2MVfNjocvNrE03cQuxpsWK
幸福止痛,Justin Lo,2326,599mLUNgxgICImTxGDtPLU,11/3/2017,hk,3lva01D3HtmlEKjuxAZ7bC
花森林 - 劇集 “降魔的番外篇首部曲” 主題曲,Kayee Tam,2186,2qdKUz07QRVgBPlh138gQp,12/1/2017,hk,7xinmBXv4DpvMvitZt2maL
思覺失調,Wilfred Lau,1707,3H9gYJcdtqeUiM8WX8YrZz,1/2/2017,hk,6Vfc2kpU520XHaSRDRdNCG
18,At17,2149,25xRl4gbVW0R7GYH17ZGEM,11/24/2017,hk,21Ep61xfoCPTDMMPPy0i0z
我的快樂時代,Eason Chan,2084,1tFF8EMjMwQ6FoXmFMIj2W,9/8/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
和每天講再見,Gin Lee,2025,5cAjZbI6cblUBpjrLYrAZm,6/21/2017,hk,NA
Never Ever,GOT7,1888,1mA0biZmn1OBev01XBfcQz,4/4/2017,hk,6nfDaffa50mKtEOwR8g4df
月半小夜曲,Hacken Lee,1909,7jFNX9aTdcQfhIgUVE02hi,9/9/2017,hk,3PV11RNUoGfX9tMN2wVljB
春秋,Hins Cheung,2069,1W3mTAGO3ecMb1xWb5lnNO,2/6/2017,hk,2MVfNjocvNrE03cQuxpsWK
爭氣,Joey Yung,2162,4fDRUT7ZwyDXrfFAAtdR6F,3/7/2017,hk,2zzKlxMsKTPMsZacZCPRNA
男孩很想,Kwan Gor,1915,1CKiGsvfy4O88ydjKPr0CB,1/3/2017,hk,5vJp6mhsvKyUPZI1bU0c07
When You Believe,Whitney Houston,2082,0JN7vUgUolHGHFrOR8xk7S,8/25/2017,hk,6XpaIBNiVzIetEPCWDvAFP
"奔向未來日子(電影""英雄本色續集""主題曲)",Leslie Cheung,2158,23vC5UR4nvXVkBFvciGcII,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
日落大道,Adason Lo,2193,0xgKepNk5oL9HBxRmOUrl4,10/13/2017,hk,12R4xLffHpVEHp6ITRJeli
七友,Edmond Leung,1999,3MooAR0niDCEgMVd1UdPjG,7/6/2017,hk,1THfyLd3iyJYJ6X2U36K0y
尊嚴,Jason Chan,2066,1t5gz9j2e6uq6iTS41GA0D,12/3/2017,hk,1IDuSpntFl2Mutofvrrutc
續集 - TVB電視劇「On Call 36小時II」主題曲,Joey Yung,2158,1XtiDdJZjP91neZyMPknOr,3/7/2017,hk,2zzKlxMsKTPMsZacZCPRNA
Fool,Yoga Lin,2052,6laY1WvE6elgqPw7WwN1aY,5/12/2017,hk,1GPoTgvXd5OqZMF1akOsV2
龍捲風,Jay Chou,1756,0ZJecVwpRY2TKi3j2kkwXR,1/15/2017,hk,2elBjNSdBE2Y3f0j1mjrql
天涯過客,Jay Chou,2022,74fuCrlf0i17CHCSEzDIV5,1/17/2017,hk,2elBjNSdBE2Y3f0j1mjrql
怒花,Pakho Chau,1959,5ucTbZyO0U2dhzwnySsyvs,4/5/2017,hk,38t0Qk7AJg7YdrXmOC6TH1
"司機(電影""下一站天后""歌曲)",Shawn Yue,2065,2z49XjWLYUEhKVxD2jFrkB,10/6/2017,hk,3vCYwrUIHugvgZEPQoZ0Yl
下次愛你,Hins Cheung,2009,1yzVZH6U4TxBOBSCtp8IY7,2/6/2017,hk,2MVfNjocvNrE03cQuxpsWK
一點點,Jay Chou,1764,5rQPgfJMJ7yhsEr0HwTA77,1/8/2017,hk,2elBjNSdBE2Y3f0j1mjrql
多少年,JW,1475,0Mv3NvuV3n35ix4g6sKihQ,1/1/2017,hk,5YsDFZYpkNgiIxfDW6rXlu
衝破 (香港青年協會「Project STEP-青少年情緒健康計劃」主題曲),Ken Hung,2009,2pA7qfc1zUHldvUQz6Y6Io,9/15/2017,hk,0sQMt1Llvcuza8oLKB9bmi
由零開始,Leslie Cheung,2145,0JX1cwtueihkaCIVNtfZ4A,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
心靈作家,Tang Siu Hau,2067,4yVvzSYzDgCn4aDGL6jxoh,8/25/2017,hk,01LAw9Av7Zcg01A8McfGYB
終點的擁抱,Dear Jane,2030,3MFtpUYTRdYCVTaEjOYLlC,4/20/2017,hk,6V1SwiosQqf5XvmoTMCGa9
終止戀愛,E-Kids,2211,5IqINoJbcsew286bOMeJ7N,12/29/2017,hk,2eFrgz0q5kbjm3PI5XsUVa
十面埋伏,Eason Chan,1521,6lS9COuqQc60CfT33q2e60,1/29/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
我本人,Kary Ng,1683,1phM99AMGMC8DhmCOKFbBa,1/2/2017,hk,3B9ZmIcte26paTCaI1PFKE
想妳,Leslie Cheung,2140,58rUGA8k4YBm0Xhi7mhiGg,4/1/2017,hk,2g0QLUYku8AuPVK2udRV7i
"你走的那個晚上 - 劇集 ""心理追兇 Mind Hunter"" 片尾曲",Fred Cheng,2027,2AoRvfBpy4uM8EF0ZFLzXy,4/20/2017,hk,6eUofOqC7jS5aPeTa1a71y
和每天講再見,Gin Lee,2028,2fek6ArojeFFIsDygqLINP,10/4/2017,hk,NA
騷靈情歌,Hins Cheung,2214,5MH9JHCKH1Hm3ih9m9ljy8,12/5/2017,hk,2MVfNjocvNrE03cQuxpsWK
哪裡都是你,Jay Chou,1994,1wTzT7AETrZvHw9HgQiogj,1/17/2017,hk,2elBjNSdBE2Y3f0j1mjrql
ALWAYS,Yoon Mirae,1983,7BfQtUagX8OMgYSKotIV5Q,7/6/2017,hk,1Do4bSzfUl0KWL9r1fITu0
Lovesick,Dear John,1462,54j9T3fIZACdpQD62DXlY7,1/1/2017,hk,1kRcar4FL0UT2jo48ihrfw
UPSIDEDOWN,Justin Lo,2076,5eMsadhWAxuKWvMWUdo0ae,9/29/2017,hk,3lva01D3HtmlEKjuxAZ7bC
山河故人,RubberBand,1844,2NLJj5BotXMF7nM1NqJ4jy,1/3/2017,hk,7uzBKhYbCKBs53kDrO4Suc
到此為止,Shiga Lin,1901,57jgqH9etSfTvIJ7qYN1o5,1/5/2017,hk,5Uw3hCC51pNjdsD2MOs72K
我怎會如此,Alvin Ng,1966,5QsblK0JTNRz0RjiC1BzN0,9/7/2017,hk,74xQhibAjtFQ2SJyPeI7li
WE LIKE 2 PARTY - KR ver.,BIGBANG,1740,6tTEVnwV1CChwKMshrd9V5,1/22/2017,hk,NA
Gift,Jade Liu,1954,7zmHRWV6TOOdytlWzH47zK,5/13/2017,hk,61tZPd3UsyMyQckgDGpqrt
"我不歸去 - 劇集 ""射鵰英雄傳"" 片尾曲",Kayee Tam,2010,4l7mCyMRAgrda1E54P8WIn,5/12/2017,hk,7xinmBXv4DpvMvitZt2maL
一走了之,Shiga Lin,1453,6bMzZfqXUnQeKUUIIVheqI,1/1/2017,hk,5Uw3hCC51pNjdsD2MOs72K
無法一吻,sp'ACE,1462,6tlhigGqyuLvSSCC9XjQD4,8/23/2017,hk,5fuYwjBkiUEoS1kLjCF1SX
不停站,ToNick,1971,4MTC6rPy03WWhoEbYyrhRX,11/26/2017,hk,NA
Superman,AGA,1812,5D8Nin6waWHFxi4gyP5nda,1/3/2017,hk,1opXC6lrFxsiDks53X5d3Q
18,At17,2199,2Zj7kSF8ntDJKwvp3pRsLv,12/22/2017,hk,21Ep61xfoCPTDMMPPy0i0z
親愛的黑色,Denise Ho,2072,3pBKlVaeED2O2tU7KwmjIK,3/3/2017,hk,4yN0M1P08hXwuDi81G6O5U
安守本份 2017 - 劇集 “使徒行者2” 插曲,谷微,2161,3qxQBZNWQAZ11rj2G57Vb3,10/24/2017,hk,0TfSuWQ4dWP8Kay5nK17WW
富士山下,Eason Chan,1979,3cthRwQ2X0SNTaauD7tjn5,8/4/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
空姐,Gin Lee,1789,4zhEPI2JFMEzuqqCHKQzR2,4/9/2017,hk,NA
突然一生人,Ivana Wong,1937,4hlQ99WLcKibOJLLHL3KL3,6/20/2017,hk,27WDr8Ky1j0LtgY82Ttk5S
告別之前,Jason Chan,1881,2lNW5QL7nedgPJJo0ajYsj,1/5/2017,hk,1IDuSpntFl2Mutofvrrutc
稻香,Jay Chou,1973,6Uq8BnOxvXJsQiJ2XqfO5P,1/16/2017,hk,2elBjNSdBE2Y3f0j1mjrql
聽爸爸的話,Jay Chou,1975,7AIX4Hle5cWBt3yU7Prr8y,1/17/2017,hk,2elBjNSdBE2Y3f0j1mjrql
好心好報 - 合唱,Alex Fong,1831,5RWTkdVC1ty7bMB6oqAlwh,4/22/2017,hk,709dAbhS0sezd0SUJImqg4
銀髮白,Eman Lam,1644,5HmeFa7zVftWT7VP2OXuzP,1/2/2017,hk,3SJsybXfmMSrXcwpK56YuU
櫻花樹下,Hins Cheung,2198,4UXP5IM5cCl2h21gh2Wq5R,12/22/2017,hk,2MVfNjocvNrE03cQuxpsWK
交叉神經,Jason Chan,2036,26mh7rgOVJl0j9mAoR75ER,12/3/2017,hk,1IDuSpntFl2Mutofvrrutc
失戀王,Jordan Chan,2083,4b3Qxa6JdaHFjDx4Iza1Lj,11/16/2017,hk,4EefQ1H6Qg9W5Gv7eVLC9U
奉愛之名,Kary Ng,2146,1xtLfzvidTKXIbSrjq9SvZ,12/1/2017,hk,3B9ZmIcte26paTCaI1PFKE
"孤嶺花 - (劇集 ""巾幗梟雄之諜血長天"" 主題曲)",Kay Tse,1439,6RW3u8RL4ivTi3beqQ715p,1/1/2017,hk,6XtWdWAC7rNqXwbs8hGqP9
3AM - Demo Version,AGA,1923,58Yxxhut1dsZzdITljXMo5,5/26/2017,hk,1opXC6lrFxsiDks53X5d3Q
SOBER - KR ver.,BIGBANG,1743,6cMpMygFRbnQsI1m5oq8dp,1/21/2017,hk,NA
Lonely Christmas,Eason Chan,2141,3UfLOf8Al79ahPJVwa9Psg,12/23/2017,hk,2QcZxAgcs2I1q7CtCkl6MI
Victoria,G.E.M.,2082,0122LSJ8Z2gjlvCw5bZHFM,11/24/2017,hk,7aRC4L63dBn3CiLDuWaLSI
禮物,Jade Liu,1973,51BeD63tJvcigYkbVjIecl,3/25/2017,hk,61tZPd3UsyMyQckgDGpqrt
所多瑪城,Jason Chan,2045,5mZvhNrysYiVrPkyY4PA9y,12/2/2017,hk,1IDuSpntFl2Mutofvrrutc
無表面傷痕,Joyce Cheng,1423,71Bv7K46NJOEViehjCRMVh,1/1/2017,hk,1y4HuOPsPuo8bBIzk5CXsV
安全感,JW,2016,07nLIslzbG6oEtVejXxMw2,7/25/2017,hk,5YsDFZYpkNgiIxfDW6rXlu
夠鐘,Pakho Chau,1736,4atu1LgGcA3Yj7Y9wb6olg,4/30/2017,hk,38t0Qk7AJg7YdrXmOC6TH1
