"","Artist_Genres","Region_Name","Weekends","Weekday"
"507","canadian hip hop","Austria",0.280116867202718,0.719883132797282
"508","canadian hip hop","Belgium",0.284718242024174,0.715281757975826
"509","canadian hip hop","Bolivia",0.230746586249499,0.769253413750501
"510","canadian hip hop","Brazil",0.259682479915086,0.740317520084914
"511","canadian hip hop","Canada",0.276880430694329,0.723119569305671
"512","canadian hip hop","Chile",0.274135955754701,0.725864044245299
"513","canadian hip hop","Colombia",0.26326639098163,0.73673360901837
"514","canadian hip hop","Costa Rica",0.270258893449039,0.729741106550961
"515","canadian hip hop","Czech Republic",0.265977851034617,0.734022148965383
"516","canadian hip hop","Denmark",0.260243857989423,0.739756142010577
"517","canadian hip hop","Dominican Republic",0.281624904109691,0.718375095890309
"518","canadian hip hop","Germany",0.293788474572417,0.706211525427583
"519","canadian hip hop","Switzerland",0.278045331136167,0.721954668863833
"520","canadian indie","Canada",0.138141202651267,0.861858797348733
"521","canadian pop","Argentina",0.261524994692404,0.738475005307596
"522","canadian pop","Australia",0.289794633863591,0.710205366136409
"523","canadian pop","Austria",0.286730590179956,0.713269409820044
"524","canadian pop","Belgium",0.318028825452078,0.681971174547922
"525","canadian pop","Bolivia",0.235338930833533,0.764661069166467
"526","canadian pop","Brazil",0.257227012897044,0.742772987102956
"527","canadian pop","Canada",0.278225754379088,0.721774245620912
"528","canadian pop","Chile",0.256230149645795,0.743769850354205
"529","canadian pop","Colombia",0.259426396968963,0.740573603031037
"530","canadian pop","Costa Rica",0.264046901472608,0.735953098527393
"531","canadian pop","Czech Republic",0.280755021449275,0.719244978550725
"532","canadian pop","Denmark",0.289777657468769,0.710222342531231
"533","canadian pop","Dominican Republic",0.271530307140158,0.728469692859842
"534","canadian pop","Germany",0.302194646582989,0.697805353417011
"535","canadian pop","Switzerland",0.291567729933996,0.708432270066004
"536","canadian rock","Canada",0.260392259223737,0.739607740776263
"537","candy pop","Argentina",0,1
"538","candy pop","Australia",0.259303478344295,0.740696521655705
"539","candy pop","Austria",0.247296093650592,0.752703906349408
"540","candy pop","Belgium",0,1
"541","candy pop","Brazil",0.214077732657278,0.785922267342722
"542","candy pop","Canada",0.224873579498301,0.775126420501699
"543","candy pop","Chile",0.342884091385454,0.657115908614546
"544","candy pop","Colombia",0,1
"545","candy pop","Costa Rica",0,1
"546","candy pop","Czech Republic",0.232208283793949,0.767791716206051
"547","candy pop","Denmark",1,0
"548","candy pop","Germany",0,1
"549","cantautor","Argentina",0.24717425959066,0.75282574040934
"550","cantautor","Bolivia",0,1
"551","cantautor","Chile",0.213852674201299,0.786147325798701
"552","cantautor","Colombia",0.261307611200713,0.738692388799287
"553","cantautor","Costa Rica",0.217017093917229,0.782982906082771
"554","cantautor","Dominican Republic",0.274359134345407,0.725640865654593
"555","cape town indie","Austria",1,0
"556","catstep","Canada",0.320687955844668,0.679312044155332
"557","ccm","Denmark",1,0
"558","celtic punk","Australia",0.416741594521846,0.583258405478154
"559","celtic punk","Austria",1,0
"560","celtic punk","Belgium",0.602736620850248,0.397263379149752
"561","celtic punk","Canada",0.492651768557398,0.507348231442602
"562","celtic punk","Czech Republic",0.507792116211833,0.492207883788167
"563","celtic punk","Germany",1,0
"564","celtic punk","Switzerland",0.634027012127894,0.365972987872106
"565","celtic rock","Austria",0.251626811449559,0.748373188550441
"566","celtic rock","Belgium",0.307788315942194,0.692211684057806
"567","celtic rock","Czech Republic",0.299926107416482,0.700073892583518
"568","celtic rock","Denmark",0.249255192707433,0.750744807292567
"569","celtic rock","Switzerland",0.363571671668575,0.636428328331425
"570","chamame","Argentina",0.351826519209279,0.648173480790721
"571","chamber pop","Australia",0.253205259213843,0.746794740786157
"572","chamber pop","Austria",0.281706872158105,0.718293127841895
"573","chamber pop","Belgium",0.244968963237324,0.755031036762676
"574","chamber pop","Canada",0,1
"575","chamber pop","Czech Republic",0.122412911027394,0.877587088972606
"576","chamber pop","Denmark",0,1
"577","chamber pop","Germany",0.521008464032075,0.478991535967925
"578","chamber pop","Switzerland",0.554408908006105,0.445591091993895
"579","champeta","Argentina",0.306261922842613,0.693738077157387
"580","champeta","Bolivia",0.264864371693556,0.735135628306444
"581","champeta","Chile",0.294744297923263,0.705255702076737
"582","champeta","Colombia",0.301884213619144,0.698115786380856
"583","champeta","Costa Rica",0.290420441299499,0.709579558700501
"584","champeta","Dominican Republic",0.317814999860958,0.682185000139042
"585","champeta","Switzerland",0.290028574178806,0.709971425821194
"586","channel pop","Austria",1,0
"587","channel pop","Belgium",0.527114357965721,0.472885642034279
"588","channel pop","Czech Republic",0.175960897578316,0.824039102421684
"589","channel pop","Switzerland",0.378533462188935,0.621466537811065
"590","chanson","Belgium",0.415891876977495,0.584108123022505
"591","chanson","Switzerland",0.27061801584387,0.72938198415613
"592","chicago rap","Australia",0.276674735714425,0.723325264285575
"593","chicago rap","Austria",0.555172823375698,0.444827176624302
"594","chicago rap","Belgium",0.221691900805208,0.778308099194792
"595","chicago rap","Canada",0.25376745385638,0.74623254614362
"596","chicago rap","Czech Republic",0.203945048431509,0.796054951568491
"597","chicago rap","Denmark",0.479070438799076,0.520929561200924
"598","chicago rap","Germany",0.373383704154236,0.626616295845764
"599","chicago rap","Switzerland",0.21548202229338,0.78451797770662
"600","chicano rap","Australia",0.245526968941973,0.754473031058027
"601","chicano rap","Austria",0.28550755220132,0.71449244779868
"602","chicano rap","Belgium",0.320351524482259,0.679648475517741
"603","chicano rap","Canada",0.276250753344224,0.723749246655776
"604","chicano rap","Czech Republic",0.283004888765565,0.716995111234435
"605","chicano rap","Denmark",0.32987099963325,0.67012900036675
"606","chicano rap","Germany",0.304248853177316,0.695751146822684
"607","chicano rap","Switzerland",0.305127732290821,0.694872267709179
"608","chicha","Argentina",0.228854785726824,0.771145214273176
"609","chicha","Chile",0.470858163787886,0.529141836212114
"610","chicha","Colombia",0,1
"611","chilean hardcore","Chile",0.36634978743505,0.63365021256495
"612","chilean hardcore","Dominican Republic",0.507041251778094,0.492958748221906
"613","chilean indie","Chile",0.292928963670896,0.707071036329104
"614","chilean rock","Chile",0.270070790137245,0.729929209862755
"615","chillwave","Australia",0.20814807033491,0.79185192966509
"616","chillwave","Austria",1,0
"617","chillwave","Switzerland",0,1
"618","chinese hip hop","Canada",0,1
"619","christmas","Australia",0.421408816665257,0.578591183334743
"620","christmas","Austria",0.517530631875633,0.482469368124367
"621","christmas","Belgium",0.550631561270294,0.449368438729706
"622","christmas","Canada",0.387454815466783,0.612545184533217
"623","christmas","Czech Republic",0.471811883513387,0.528188116486613
"624","christmas","Denmark",0.411706257231928,0.588293742768072
"625","christmas","Germany",0.550265523353267,0.449734476646733
"626","christmas","Switzerland",0.668603924509436,0.331396075490564
"627","chunchaca","Costa Rica",0.38560454241817,0.61439545758183
"628","classic belgian pop","Belgium",0,1
"629","classic colombian pop","Colombia",0.364565398118821,0.635434601881179
"630","classic czech pop","Czech Republic",0.785812700501769,0.214187299498231
"631","classic danish pop","Denmark",0.364563162436898,0.635436837563102
"632","classic dutch pop","Belgium",0,1
"633","classic norwegian pop","Australia",0.602451249314249,0.397548750685751
"634","classic rock","Australia",0,1
"635","classic rock","Austria",1,0
"636","classic rock","Belgium",0.888416649800985,0.111583350199015
"637","classic rock","Canada",0.362274001099767,0.637725998900233
"638","classic rock","Czech Republic",0.783712784588441,0.216287215411559
"639","classic rock","Germany",1,0
"640","classic rock","Switzerland",0.891301800570246,0.108698199429754
"641","classic schlager","Czech Republic",1,0
"642","classic soul","Austria",1,0
"643","classic soul","Belgium",0.755128639011499,0.244871360988501
"644","classic soul","Brazil",1,0
"645","classic soul","Canada",0.314812178804404,0.685187821195596
"646","classic soul","Chile",0.521397829908468,0.478602170091532
"647","classic soul","Czech Republic",0.378070029870561,0.621929970129439
"648","classic soul","Denmark",1,0
"649","classic soul","Germany",1,0
"650","classic soul","Switzerland",0.661676646706587,0.338323353293413
"651","classic venezuelan pop","Colombia",0.44411420440201,0.555885795597989
"652","classic venezuelan pop","Costa Rica",1,0
"653","classical","Austria",1,0
"654","classical","Germany",1,0
"655","colombian hip hop","Colombia",0.276350160897044,0.723649839102956
"656","colombian indie","Czech Republic",0,1
"657","colombian pop","Argentina",0.303278962037013,0.696721037962987
"658","colombian pop","Australia",0.285242076379607,0.714757923620393
"659","colombian pop","Austria",0.280181339307338,0.719818660692662
"660","colombian pop","Belgium",0.305669035818018,0.694330964181982
"661","colombian pop","Bolivia",0.276095066904871,0.723904933095129
"662","colombian pop","Brazil",0.268547192157132,0.731452807842868
"663","colombian pop","Canada",0.32417136087004,0.67582863912996
"664","colombian pop","Chile",0.288009937573185,0.711990062426815
"665","colombian pop","Colombia",0.288034638088702,0.711965361911297
"666","colombian pop","Costa Rica",0.288874147523756,0.711125852476244
"667","colombian pop","Czech Republic",0.287596917184073,0.712403082815927
"668","colombian pop","Denmark",0.319419435363186,0.680580564636814
"669","colombian pop","Dominican Republic",0.31199111757963,0.68800888242037
"670","colombian pop","Germany",0.30602499936533,0.69397500063467
"671","colombian pop","Switzerland",0.287112665503041,0.712887334496959
"672","colombian rock","Colombia",0.464540666395407,0.535459333604593
"673","complextro","Argentina",0.246437543990044,0.753562456009956
"674","complextro","Australia",0.280818852288739,0.719181147711261
"675","complextro","Austria",0.286359151098333,0.713640848901667
"676","complextro","Belgium",0.295048001030775,0.704951998969225
"677","complextro","Bolivia",0.227824511752944,0.772175488247056
"678","complextro","Brazil",0.244281618897464,0.755718381102536
"679","complextro","Canada",0.2774454183463,0.7225545816537
"680","complextro","Chile",0.237942786413866,0.762057213586134
"681","complextro","Colombia",0.258912161178874,0.741087838821126
"682","complextro","Costa Rica",0.256107017126815,0.743892982873185
"683","complextro","Czech Republic",0.266946913524543,0.733053086475457
"684","complextro","Denmark",0.269560279639986,0.730439720360014
"685","complextro","Dominican Republic",0.279297402630148,0.720702597369852
"686","complextro","Germany",0.301077353072417,0.698922646927583
"687","complextro","Switzerland",0.280562636641481,0.719437363358519
"688","conscious hip hop","Argentina",0.2324035752715,0.7675964247285
"689","conscious hip hop","Australia",0.277102163146659,0.722897836853341
"690","conscious hip hop","Austria",0.27781280754598,0.72218719245402
"691","conscious hip hop","Belgium",0.289825111164306,0.710174888835694
"692","conscious hip hop","Bolivia",0.171682848657985,0.828317151342015
"693","conscious hip hop","Brazil",0.251254979128041,0.748745020871959
"694","conscious hip hop","Canada",0.277779766251133,0.722220233748867
"695","conscious hip hop","Chile",0.254833148088183,0.745166851911817
"696","conscious hip hop","Colombia",0.249355980258877,0.750644019741123
"697","conscious hip hop","Costa Rica",0.262237988293167,0.737762011706833
"698","conscious hip hop","Czech Republic",0.27299958460501,0.72700041539499
"699","conscious hip hop","Denmark",0.264280653594127,0.735719346405873
"700","conscious hip hop","Dominican Republic",0.265803772507823,0.734196227492177
"701","conscious hip hop","Germany",0.29093831342021,0.70906168657979
"702","conscious hip hop","Switzerland",0.276141665269233,0.723858334730767
"703","contemporary country","Australia",0.28278886295673,0.71721113704327
"704","contemporary country","Austria",0,1
"705","contemporary country","Belgium",0.273363601553526,0.726636398446474
"706","contemporary country","Canada",0.273164597678428,0.726835402321572
"707","contemporary country","Czech Republic",0.24505050151417,0.75494949848583
"708","contemporary country","Denmark",0.830000128200197,0.169999871799803
"709","contemporary country","Switzerland",0.226970753318634,0.773029246681366
"710","croatian pop","Belgium",1,0
"711","cuarteto","Argentina",0.423443916357512,0.576556083642488
"712","cuban rumba","Colombia",0.401275883706338,0.598724116293662
"713","cuban rumba","Costa Rica",0.505132591958939,0.494867408041061
"714","cubaton","Argentina",0.306692354073433,0.693307645926567
"715","cubaton","Bolivia",0.279099157998456,0.720900842001544
"716","cubaton","Chile",0.293926725458435,0.706073274541565
"717","cubaton","Colombia",0.30819234776557,0.69180765223443
"718","cubaton","Costa Rica",0.318276378934478,0.681723621065522
"719","cubaton","Dominican Republic",0.345689353253176,0.654310646746824
"720","cueca chilena","Chile",0.453022920213986,0.546977079786014
"721","cumbia","Argentina",0.280224436802998,0.719775563197002
"722","cumbia","Bolivia",0.247017732626611,0.752982267373389
"723","cumbia","Chile",0.26242190614423,0.73757809385577
"724","cumbia","Colombia",0.315058735538711,0.684941264461289
"725","cumbia","Costa Rica",0.272893918348361,0.727106081651639
"726","cumbia","Dominican Republic",0.350161352781722,0.649838647218278
"727","cumbia chilena","Argentina",0.57985596988087,0.42014403011913
"728","cumbia chilena","Chile",0.46144555421,0.53855444579
"729","cumbia paraguaya","Argentina",0.432469150009828,0.567530849990172
"730","cumbia paraguaya","Bolivia",0.62915968398372,0.37084031601628
"731","cumbia pop","Argentina",0.355067208238904,0.644932791761097
"732","cumbia pop","Bolivia",0.327938125457652,0.672061874542348
"733","cumbia pop","Chile",0.336662940736048,0.663337059263952
"734","cumbia villera","Argentina",0.158145961562618,0.841854038437382
"735","czech folk","Czech Republic",0.265343307903118,0.734656692096882
"736","czech hip hop","Czech Republic",0.265677740893287,0.734322259106713
"737","czech pop","Czech Republic",0.254357169536375,0.745642830463625
"738","czsk hip hop","Czech Republic",0.226809365788117,0.773190634211883
"739","dance pop","Argentina",0.292083581115711,0.707916418884289
"740","dance pop","Australia",0.281766684998418,0.718233315001582
"741","dance pop","Austria",0.287963716408056,0.712036283591944
"742","dance pop","Belgium",0.301793478858644,0.698206521141356
"743","dance pop","Bolivia",0.260441517379033,0.739558482620967
"744","dance pop","Brazil",0.258507100722925,0.741492899277075
"745","dance pop","Canada",0.279572109522439,0.720427890477561
"746","dance pop","Chile",0.278562466741074,0.721437533258926
"747","dance pop","Colombia",0.277336343139941,0.722663656860059
"748","dance pop","Costa Rica",0.272034795443796,0.727965204556204
"749","dance pop","Czech Republic",0.266507683381448,0.733492316618552
"750","dance pop","Denmark",0.28089473502935,0.71910526497065
"751","dance pop","Dominican Republic",0.291660571758895,0.708339428241105
"752","dance pop","Germany",0.306165584585137,0.693834415414863
"753","dance pop","Switzerland",0.284983080367393,0.715016919632607
"754","dance rock","Australia",0.394709147330383,0.605290852669617
"755","dance rock","Austria",0.419263613719605,0.580736386280395
"756","dance rock","Belgium",0.482462919348677,0.517537080651323
"757","dance rock","Bolivia",0,1
"758","dance rock","Canada",0.356442995711131,0.643557004288869
"759","dance rock","Chile",0.320305966343702,0.679694033656298
"760","dance rock","Colombia",1,0
"761","dance rock","Costa Rica",0.432527004411988,0.567472995588012
"762","dance rock","Czech Republic",0.347366202776855,0.652633797223145
"763","dance rock","Denmark",0.389697693318751,0.610302306681249
"764","dance rock","Germany",0.462548224420879,0.537451775579121
"765","dance rock","Switzerland",0.460067456649791,0.539932543350209
"766","dancehall","Argentina",0.303446162969565,0.696553837030435
"767","dancehall","Bolivia",0.283700668765726,0.716299331234274
"768","dancehall","Chile",0.303426015157425,0.696573984842575
"769","dancehall","Colombia",0.314556929759933,0.685443070240067
"770","dancehall","Costa Rica",0.319346624015942,0.680653375984058
"771","dancehall","Dominican Republic",0.342662910798122,0.657337089201878
"772","danish alternative rock","Denmark",0,1
"773","danish electro-pop","Denmark",0.132834943849569,0.867165056150431
"774","danish hip hop","Australia",0,1
"775","danish hip hop","Austria",0.289187716326681,0.710812283673319
"776","danish hip hop","Denmark",0.270312037996332,0.729687962003668
"777","danish hip hop","Germany",0.324002997352304,0.675997002647696
"778","danish hip hop","Switzerland",0.180499449136981,0.819500550863019
"779","danish pop","Argentina",0,1
"780","danish pop","Australia",0.313197047064963,0.686802952935037
"781","danish pop","Austria",0.280663550144616,0.719336449855384
"782","danish pop","Belgium",0.357408667184821,0.642591332815179
"783","danish pop","Brazil",0.229574544409138,0.770425455590863
"784","danish pop","Canada",0.290852516681127,0.709147483318873
"785","danish pop","Chile",0,1
"786","danish pop","Colombia",0.187820121234904,0.812179878765096
"787","danish pop","Costa Rica",0.239991203474628,0.760008796525372
"788","danish pop","Czech Republic",0.295941459569844,0.704058540430156
"789","danish pop","Denmark",0.287655478875892,0.712344521124108
"790","danish pop","Dominican Republic",0,1
"791","danish pop","Germany",0.314392388200983,0.685607611799017
"792","danish pop","Switzerland",0.313670895069194,0.686329104930806
"793","danish pop rock","Denmark",0.819574205232236,0.180425794767764
"794","deep big room","Australia",0.296229775751298,0.703770224248702
"795","deep big room","Austria",0.291545236188951,0.708454763811049
"796","deep big room","Belgium",0.309888346334398,0.690111653665602
"797","deep big room","Canada",0.264613488957795,0.735386511042205
"798","deep big room","Costa Rica",0.142413873716872,0.857586126283128
"799","deep big room","Czech Republic",0.209278033794163,0.790721966205837
"800","deep big room","Denmark",0.277581434958484,0.722418565041516
"801","deep big room","Germany",0.310787773716803,0.689212226283197
"802","deep big room","Switzerland",0.252858813776814,0.747141186223186
"803","deep discofox","Germany",0,1
"804","deep euro house","Austria",0.282531044336443,0.717468955663557
"805","deep euro house","Czech Republic",0.196483022674645,0.803516977325355
"806","deep euro house","Germany",0.310565229627354,0.689434770372646
"807","deep euro house","Switzerland",0.280983488097326,0.719016511902674
"808","deep funk carioca","Argentina",0.324185400692274,0.675814599307726
"809","deep funk carioca","Belgium",0.345009531316609,0.654990468683391
"810","deep funk carioca","Bolivia",0.292244907587606,0.707755092412394
"811","deep funk carioca","Brazil",0.319566552233063,0.680433447766937
"812","deep funk carioca","Chile",0.297479396913671,0.702520603086329
"813","deep funk carioca","Colombia",0.291185252941287,0.708814747058713
"814","deep funk carioca","Costa Rica",0.28806676906964,0.71193323093036
"815","deep funk carioca","Germany",0.274353027559208,0.725646972440792
"816","deep funk carioca","Switzerland",0.393589541469094,0.606410458530906
"817","deep german hip hop","Austria",0.270720099489705,0.729279900510295
"818","deep german hip hop","Germany",0.270192323607768,0.729807676392232
"819","deep german hip hop","Switzerland",0.250071822711827,0.749928177288173
"820","deep groove house","Australia",0.241717263778822,0.758282736221178
"821","deep groove house","Austria",0.417224291236463,0.582775708763537
"822","deep groove house","Belgium",0.307115370329099,0.692884629670901
"823","deep groove house","Czech Republic",0.270750411198849,0.729249588801151
"824","deep groove house","Germany",0.281380467859281,0.718619532140719
"825","deep groove house","Switzerland",0.389592292722773,0.610407707277226
"826","deep house","Argentina",0.297681309032305,0.702318690967695
"827","deep house","Australia",0.297536955319122,0.702463044680878
"828","deep house","Austria",0.311023664687088,0.688976335312912
"829","deep house","Belgium",0.308910276627565,0.691089723372435
"830","deep house","Brazil",0.29770228530717,0.70229771469283
"831","deep house","Canada",0.402457346669538,0.597542653330462
"832","deep house","Chile",0.271792695161344,0.728207304838656
"833","deep house","Colombia",0.23758521553857,0.76241478446143
"834","deep house","Costa Rica",0.268630569212834,0.731369430787166
"835","deep house","Czech Republic",0.25487343321008,0.74512656678992
"836","deep house","Denmark",0.334259585979769,0.665740414020231
"837","deep house","Germany",0.35667523797727,0.64332476202273
"838","deep house","Switzerland",0.305673533653528,0.694326466346472
"839","deep melodic euro house","Austria",0.390400074780333,0.609599925219667
"840","deep melodic euro house","Germany",0.37502294637827,0.62497705362173
"841","deep pop edm","Australia",0,1
"842","deep pop edm","Austria",0.28450559351593,0.71549440648407
"843","deep pop edm","Belgium",0.344162436548223,0.655837563451777
"844","deep pop edm","Canada",0.279133409350057,0.720866590649943
"845","deep pop edm","Czech Republic",0.268608514016603,0.731391485983397
"846","deep pop edm","Germany",0.301651965222664,0.698348034777336
"847","deep pop edm","Switzerland",0.303879538549673,0.696120461450327
"848","deep pop r&b","Brazil",0.254392248354647,0.745607751645353
"849","deep pop r&b","Canada",0,1
"850","deep swedish hip hop","Denmark",0,1
"851","deep talent show","Australia",0.257243933281147,0.742756066718854
"852","deep talent show","Austria",0.310930962343096,0.689069037656904
"853","deep talent show","Czech Republic",0.296302816901408,0.703697183098592
"854","deep tropical house","Australia",0.26919287408145,0.73080712591855
"855","deep tropical house","Austria",0.29831354754987,0.70168645245013
"856","deep tropical house","Belgium",0.289981865108593,0.710018134891407
"857","deep tropical house","Brazil",0.124406654450039,0.875593345549961
"858","deep tropical house","Canada",0.27068251520571,0.72931748479429
"859","deep tropical house","Czech Republic",0.26028307614579,0.739716923854211
"860","deep tropical house","Denmark",0.278386869484171,0.721613130515829
"861","deep tropical house","Germany",0.323613677780548,0.676386322219452
"862","deep tropical house","Switzerland",0.286959188603349,0.713040811396651
"863","deep underground hip hop","Czech Republic",0,1
"864","deep underground hip hop","Switzerland",0,1
"865","dembow","Argentina",0.801369863013699,0.198630136986301
"866","dembow","Bolivia",0.417464018654016,0.582535981345984
"867","dembow","Chile",0.331945106232208,0.668054893767792
"868","dembow","Dominican Republic",0.344789061570758,0.655210938429242
"869","detroit hip hop","Argentina",0.297814196506141,0.702185803493859
"870","detroit hip hop","Australia",0.278782302259305,0.721217697740695
"871","detroit hip hop","Austria",0.275368451989217,0.724631548010783
"872","detroit hip hop","Belgium",0.276943321415276,0.723056678584724
"873","detroit hip hop","Bolivia",0.27106774204255,0.72893225795745
"874","detroit hip hop","Brazil",0.285945441837818,0.714054558162182
"875","detroit hip hop","Canada",0.284577265599373,0.715422734400627
"876","detroit hip hop","Chile",0,1
"877","detroit hip hop","Colombia",0.262534102833158,0.737465897166842
"878","detroit hip hop","Costa Rica",0.305045659140163,0.694954340859837
"879","detroit hip hop","Czech Republic",0.277965442807636,0.722034557192364
"880","detroit hip hop","Denmark",0.253617192448223,0.746382807551777
"881","detroit hip hop","Germany",0.272247116038984,0.727752883961016
"882","detroit hip hop","Switzerland",0.267067021921503,0.732932978078497
"883","dirty south rap","Australia",0.260245634014721,0.739754365985279
"884","dirty south rap","Canada",0.273502191914272,0.726497808085728
"885","disco","Australia",0.493584960584606,0.506415039415394
"886","disco","Austria",0.564050158608503,0.435949841391497
"887","disco","Belgium",0.40605846351997,0.59394153648003
"888","disco","Canada",0.337757657783793,0.662242342216207
"889","disco","Czech Republic",0.0448687350835322,0.955131264916468
"890","disco","Denmark",0.512744928038842,0.487255071961158
"891","disco","Germany",0.755400185352897,0.244599814647103
"892","disco","Switzerland",0.412555182993928,0.587444817006072
"893","disco house","Australia",1,0
"894","discofox","Austria",0.649608459274777,0.350391540725223
"895","discofox","Germany",0.677374566031361,0.322625433968639
"896","disney","Australia",0.38308993057143,0.61691006942857
"897","disney","Canada",0,1
"898","dominican pop","Dominican Republic",0,1
"899","downtempo","Australia",0.246446433739471,0.753553566260529
"900","downtempo","Austria",0.27177201958519,0.72822798041481
"901","downtempo","Belgium",0.277032136170422,0.722967863829578
"902","downtempo","Brazil",0,1
"903","downtempo","Canada",0.314562177317332,0.685437822682668
"904","downtempo","Colombia",0,1
"905","downtempo","Czech Republic",0.243347351309326,0.756652648690674
"906","downtempo","Denmark",0.112406450006591,0.887593549993409
"907","downtempo","Germany",0.343661202524967,0.656338797475033
"908","downtempo","Switzerland",0.275413925114815,0.724586074885185
"909","dream pop","Austria",0,1
"910","drum and bass","Austria",0,1
"911","drum and bass","Belgium",0.283108393083087,0.716891606916913
"912","drum and bass","Germany",0,1
"913","dutch hip hop","Australia",0,1
"914","dutch hip hop","Austria",0.422659889877171,0.577340110122829
"915","dutch hip hop","Belgium",0.30467460300028,0.69532539699972
"916","dutch hip hop","Canada",0.20014361625736,0.79985638374264
"917","dutch hip hop","Denmark",0.305314706194336,0.694685293805664
"918","dutch hip hop","Germany",0.392895580101295,0.607104419898705
"919","dutch hip hop","Switzerland",1,0
"920","dutch house","Belgium",1,0
"921","dutch house","Canada",0.256398215543555,0.743601784456445
"922","dutch house","Czech Republic",0,1
"923","dutch house","Denmark",0.257509475092274,0.742490524907726
"924","dutch indie","Austria",0,1
"925","dutch indie","Czech Republic",0,1
"926","dutch indie","Switzerland",0,1
"927","dutch pop","Austria",0.31397701813977,0.68602298186023
"928","dutch pop","Belgium",0.724063677612859,0.275936322387141
"929","dutch pop","Germany",1,0
"930","early romantic era","Austria",1,0
"931","early romantic era","Germany",1,0
"932","east coast hip hop","Australia",0.461264842667046,0.538735157332954
"933","east coast hip hop","Belgium",0.610849056603774,0.389150943396226
"934","east coast hip hop","Canada",0.456570719521951,0.543429280478049
"935","east coast hip hop","Czech Republic",0.719706078824315,0.280293921175685
"936","east coast hip hop","Denmark",0.874310898633002,0.125689101366998
"937","east coast hip hop","Germany",1,0
"938","east coast hip hop","Switzerland",0,1
"939","ecuadorian pop","Chile",1,0
"940","ecuadorian pop","Costa Rica",0.35359369620931,0.64640630379069
"941","edm","Argentina",0.272513390483574,0.727486609516427
"942","edm","Australia",0.284067658433887,0.715932341566113
"943","edm","Austria",0.286195604003917,0.713804395996083
"944","edm","Belgium",0.301535048407787,0.698464951592213
"945","edm","Bolivia",0.235926769794571,0.764073230205429
"946","edm","Brazil",0.264605450181374,0.735394549818626
"947","edm","Canada",0.285747644273425,0.714252355726575
"948","edm","Chile",0.265457575800955,0.734542424199045
"949","edm","Colombia",0.267944836765739,0.732055163234261
"950","edm","Costa Rica",0.264849031552534,0.735150968447466
"951","edm","Czech Republic",0.271293247052234,0.728706752947766
"952","edm","Denmark",0.277631257035352,0.722368742964648
"953","edm","Dominican Republic",0.281080759727271,0.718919240272729
"954","edm","Germany",0.301834356107586,0.698165643892414
"955","edm","Switzerland",0.28620096580251,0.71379903419749
"956","electra","Czech Republic",0.491652754590985,0.508347245409015
"957","electro","Australia",1,0
"958","electro bailando","Chile",1,0
"959","electro house","Austria",0.302196529617233,0.697803470382767
"960","electro house","Belgium",0.303692115753142,0.696307884246858
"961","electro house","Brazil",0,1
"962","electro house","Colombia",0.152301492647097,0.847698507352903
"963","electro house","Costa Rica",0.341639461127808,0.658360538872192
"964","electro house","Czech Republic",0.272250960087943,0.727749039912057
"965","electro house","Denmark",0.280739286487582,0.719260713512418
"966","electro house","Germany",0.310042554473853,0.689957445526147
"967","electro house","Switzerland",0.300290134009911,0.699709865990089
"968","electro latino","Chile",0.348463222541298,0.651536777458702
"969","electronic trap","Australia",0.128033983264745,0.871966016735255
"970","electropop","Australia",0.257073687162209,0.742926312837791
"971","electropop","Austria",0.276368963426955,0.723631036573045
"972","electropop","Belgium",0,1
"973","electropop","Canada",0.258923419142319,0.741076580857681
"974","electropop","Czech Republic",0.145336290612636,0.854663709387364
"975","electropop","Denmark",0.2575601338412,0.7424398661588
"976","electropop","Germany",0.283992683311033,0.716007316688967
"977","electropop","Switzerland",0.244047166222898,0.755952833777102
"978","emo","Australia",0,1
"979","emo","Austria",0,1
"980","emo","Belgium",0.194012447805877,0.805987552194123
"981","emo","Canada",0.24839800813658,0.75160199186342
"982","emo","Czech Republic",0.219307076370282,0.780692923629718
"983","emo","Denmark",0,1
"984","emo","Switzerland",0,1
"985","emo rap","Argentina",0.274932955323039,0.725067044676961
"986","emo rap","Australia",0.268709962096377,0.731290037903623
"987","emo rap","Austria",0.279298143082593,0.720701856917407
"988","emo rap","Belgium",0.278135515947602,0.721864484052398
"989","emo rap","Bolivia",0.240457767927732,0.759542232072268
"990","emo rap","Brazil",0.255783033439415,0.744216966560585
"991","emo rap","Canada",0.269220735677577,0.730779264322423
"992","emo rap","Chile",0.263948887242584,0.736051112757416
"993","emo rap","Colombia",0.23930337592342,0.76069662407658
"994","emo rap","Costa Rica",0.260310815698505,0.739689184301495
"995","emo rap","Czech Republic",0.282899229599046,0.717100770400954
"996","emo rap","Denmark",0.239285906698394,0.760714093301606
"997","emo rap","Dominican Republic",0.218340611353712,0.781659388646288
"998","emo rap","Germany",0.28601821744927,0.71398178255073
"999","emo rap","Switzerland",0.266206308956526,0.733793691043474
"1000","eurodance","Belgium",0.701609195402299,0.298390804597701
"1001","eurodance","Czech Republic",1,0
"1002","eurodance","Denmark",1,0
"1003","europop","Australia",0.546602318744106,0.453397681255894
"1004","europop","Austria",0.438727409581303,0.561272590418697
"1005","europop","Belgium",0.603865280289331,0.396134719710669
"1006","europop","Canada",0,1
"1007","europop","Czech Republic",0.499651513978162,0.500348486021838
